namecity,name,link,review_score,review_count,area,address,coordinates_gps,description
Annecy,L'Albatros - cœur de vieille ville & bord de canal,https://www.booking.com/hotel/fr/albatros-coeur-de-vieille-ville-amp-bord-de-canal-annecy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Ari-yp0GwAIB0gIkM2QzMjhhMzItOTFiYS00NzYyLTgyYzItMDhkMjliYjBlOGQ42AIG4AIB&sid=bdac0a0852c2fdc64dfa52a767d88c6f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class&srpvid=af864061b763011e&srepoch=1672650582&from=searchresults#hotelTmpl,,,"Centre-ville d'Annecy, Annecy","1 Place Saint-François de Sales, 74000 Annecy, France","6.10195461504244,45.8807210706249,6.15367987265556,45.9166519037711","Annecy - séjournez au cœur de la ville – Voir la carte
Set in Annecy and only 37 km from Rochexpo, L'Albatros - cœur de vieille ville & bord de canal offers accommodation with river views, free WiFi and free private parking. Housed in a building dating from 2022, this apartment is 38 km from Bourget Lake and 43 km from Stade de Genève.
This apartment with city views features parquet floors, 2 bedrooms and 2 bathrooms with a shower, bath and free toiletries. The kitchen is fitted with a fridge, an oven and a dishwasher, as well as coffee machine and kettle.
Jet d'Eau is 46 km from the apartment, while Gare de Cornavin is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from L'Albatros - cœur de vieille ville & bord de canal.
C'est le quartier préféré des voyageurs visitant Annecy, selon les commentaires clients indépendants.
L'établissement L'Albatros - cœur de vieille ville & bord de canal accueille des clients Booking.com depuis le 22 nov. 2022."
Annecy,"Le Jane : Centre ville, Garage, Balcon",https://www.booking.com/hotel/fr/le-jane-centre-ville-garage-balcon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Ari-yp0GwAIB0gIkM2QzMjhhMzItOTFiYS00NzYyLTgyYzItMDhkMjliYjBlOGQ42AIG4AIB&sid=bdac0a0852c2fdc64dfa52a767d88c6f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=af864061b763011e&srepoch=1672650582&from=searchresults#hotelTmpl,10,1 expérience vécue,"Centre-ville d'Annecy, Annecy","9 Rue de la Gare, 74000 Annecy, France","6.09593382031752,45.8812596834269,6.14765957968248,45.9171905165731","Annecy - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Situé à 35 km de Rochexpo et à 36 km du lac du Bourget, Le Jane: Centre ville, Garage, Balcon propose un hébergement au cœur d'Annecy. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
L'appartement comprend 3 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision à écran plat, une cuisine entièrement équipée et un balcon avec vue sur la ville.
Vous séjournerez à 41 km du stade de Genève et à 44 km du jet d'eau. L'aéroport de Chambéry-Savoie, le plus proche, est à 41 km.
C'est le quartier préféré des voyageurs visitant Annecy, selon les commentaires clients indépendants.
L'établissement Le Jane : Centre ville, Garage, Balcon accueille des clients Booking.com depuis le 2 déc. 2022."
Annecy,LE PARADIS BLANC,https://www.booking.com/hotel/fr/le-paradis-blanc-annecy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Ari-yp0GwAIB0gIkM2QzMjhhMzItOTFiYS00NzYyLTgyYzItMDhkMjliYjBlOGQ42AIG4AIB&sid=bdac0a0852c2fdc64dfa52a767d88c6f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=af864061b763011e&srepoch=1672650582&from=searchresults#hotelTmpl,10,2 expériences vécues,Annecy,"12 Chemin de Tillier, 74000 Annecy, France","6.10537741297063,45.8764192928439,6.15709866371937,45.9123501259901","Located just 37 km from Bourget Lake, LE PARADIS BLANC provides accommodation in Annecy with access to a shared lounge, a terrace, as well as a concierge service. The air-conditioned accommodation is 37 km from Rochexpo, and guests benefit from private parking available on site and free WiFi.
This apartment comes with 1 bedroom, a kitchen with a fridge and an oven, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are featured in the apartment.
Stade de Genève is 43 km from the apartment, while Jet d'Eau is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from LE PARADIS BLANC.
L'établissement LE PARADIS BLANC accueille des clients Booking.com depuis le 23 déc. 2022."
Annecy,Appart Cosy proche du lac avec terrasse,https://www.booking.com/hotel/fr/appart-cosy-proche-du-lac-avec-terrasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Ari-yp0GwAIB0gIkM2QzMjhhMzItOTFiYS00NzYyLTgyYzItMDhkMjliYjBlOGQ42AIG4AIB&sid=bdac0a0852c2fdc64dfa52a767d88c6f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=af864061b763011e&srepoch=1672650582&from=searchresults#hotelTmpl,"9,2",4 expériences vécues,Annecy,"20 Avenue des Carrés, 74940 Annecy, France","6.11621914613235,45.8945103834269,6.16795725386765,45.9304412165731","Situé à Annecy, à 38 km du lac du Bourget et du stade de Genève, L'Appart Cosy proche du lac avec terrasse propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Situé à 32 km de Rochexpo, il dispose d'une terrasse et d'un parking privé gratuit.
Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une bouilloire ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche et d'articles de toilette gratuits.
Vous séjournerez à 41 km du jet d'eau et de la gare de Cornavin. L'aéroport international de Genève, le plus proche, est à 42 km.
L'établissement Appart Cosy proche du lac avec terrasse accueille des clients Booking.com depuis le 14 oct. 2022."
Annecy,HOMEY MONTAIGNE - New - A 1 min à pied du LAC D'ANNECY - 2 Balcons privés - Appartement avec 2 chambres - Stationnement gratuit toute l'année sauf en été - juin à août,https://www.booking.com/hotel/fr/homey-montaigne-new-a-1-min-a-pied-du-lac-d-annecy-2-balcons-prives-appartement.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Ari-yp0GwAIB0gIkM2QzMjhhMzItOTFiYS00NzYyLTgyYzItMDhkMjliYjBlOGQ42AIG4AIB&sid=bdac0a0852c2fdc64dfa52a767d88c6f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=af864061b763011e&srepoch=1672650582&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1",34 expériences vécues,Annecy,"2 Rue Montaigne, 74000 Annecy, France","6.1149374998613,45.8877431834269,6.1666693001387,45.9236740165731","Offrant une vue sur la montagne, le HOMEY MONTAIGNE - Nouveau - A 1 min à pied du LAC D'ANNECY - 2 Balcons privés - Appartement avec 2 chambres - Stationnement gratuit toute l'année sauf en été - juin Situé à environ 33 km de Rochexpo, l'appartement à août dispose d'une terrasse et d'une bouilloire. Doté d'un balcon, l'appartement se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, le ski et le vélo.
Cet appartement climatisé comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 39 km du lac du Bourget et du stade de Genève. L'aéroport international de Genève, le plus proche, est implanté à 43 km. MONTAIGNE - Nouveau - A 1 min à pied du LAC D'ANNECY - 2 Balcons privés - Appartement avec 2 chambres - Stationnement gratuit toute l'année sauf en L'établissement assure un service de navette aéroport moyennant des frais supplémentaires.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement HOMEY MONTAIGNE - New - A 1 min à pied du LAC D'ANNECY - 2 Balcons privés - Appartement avec 2 chambres - Stationnement gratuit toute l'année sauf en été - juin à août accueille des clients Booking.com depuis le 29 oct. 2021."
Annecy,Gite urbain AU 2BIS - Annecy,https://www.booking.com/hotel/fr/gite-urbain-au-2bis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Ari-yp0GwAIB0gIkM2QzMjhhMzItOTFiYS00NzYyLTgyYzItMDhkMjliYjBlOGQ42AIG4AIB&sid=bdac0a0852c2fdc64dfa52a767d88c6f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=af864061b763011e&srepoch=1672650582&from=searchresults#hotelTmpl,"9,3",50 expériences vécues,"Centre-ville d'Annecy, Annecy","2bis Rue Sainte-Claire, 74000 Annecy, France","6.09992240402455,45.8806505834269,6.15164759597545,45.9165814165731","Annecy - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gite urbain AU 2BIS - Annecy ! Connectez-vous pour économiser.
Bénéficiant d'une connexion Wi-Fi gratuite, le Gite urbain AU 2BIS - Annecy offre une vue sur la rivière et les montagnes, et propose un hébergement indépendant à Annecy, à seulement 90 mètres du palais de l'Isle et à 1 minute à pied du château d'Annecy. L'hébergement se trouve également à 800 mètres du musée du film d'animation.
L'appartement est composé d'une chambre séparée, d'un salon, d'une cuisine entièrement équipée avec un lave-vaisselle ainsi que d'une salle de bains pourvue d'une douche à l'italienne. Une télévision à écran plat est aussi fournie.
Le lac d'Annecy et la piste cyclable vous attendent à 300 mètres de l'hébergement. L'aéroport de Chambéry-Savoie, le plus proche, est distant de 44 km. L'aéroport de Genève est implanté à 41 minutes de route.
C'est le quartier préféré des voyageurs visitant Annecy, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Gite urbain AU 2BIS - Annecy accueille des clients Booking.com depuis le 25 févr. 2018."
Grenoble,Novotel Grenoble Centre,https://www.booking.com/hotel/fr/grenoble-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFyp0GwAIB0gIkYWNiZjc1N2EtMDMyZS00MzY2LTg1NTgtNThkNDY0MThlMmNj2AIG4AIB&sid=70af2e80c0cb391c83b908b55c73621d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=class&srpvid=fed6423264920089&srepoch=1672651509&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",1 350 expériences vécues,Grenoble,"7 Place Robert Schuman, 38000 Grenoble, France","5.68705663274393,45.1727295855374,5.7381345312728,45.2086604186836","Le Novotel Grenoble Centre est installé au cœur du quartier des affaires de Grenoble, à seulement quelques pas de la gare TGV. Vous trouverez un arrêt de tramway juste devant l'hôtel et de nombreuses grandes entreprises à proximité. Le centre historique est à seulement 10 minutes en voiture du Novotel Grenoble Centre.
Les chambres sont équipées de la climatisation, d'un bureau, d'un coffre-fort et d'un minibar. Certaines disposent d'une machine à café Nespresso. Toutes comprennent une salle de bains privative avec une douche et un sèche-cheveux.
Vous aurez accès à la salle de sport du Novotel. Le Novotel Grenoble Centre dispose également d'un restaurant, d'un bar, de salles de conférence, d'équipements pour les personnes à mobilité réduite et d'un parking privé (payant). Deux enfants de 16 ans maximum peuvent séjourner gratuitement dans la chambre de leurs parents.
Cet hôtel est également situé à quelques kilomètres de la chaîne de Belledonne et du massif du Vercors.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux.
L'établissement Novotel Grenoble Centre accueille des clients Booking.com depuis le 8 juil. 2008.
Chaîne hôtelière/marque: Novotel"
Grenoble,RockyPop Grenoble Hotel,https://www.booking.com/hotel/fr/rockypop-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFyp0GwAIB0gIkYWNiZjc1N2EtMDMyZS00MzY2LTg1NTgtNThkNDY0MThlMmNj2AIG4AIB&sid=70af2e80c0cb391c83b908b55c73621d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=class&srpvid=fed6423264920089&srepoch=1672651509&from=searchresults#hotelTmpl,"8,5",68 expériences vécues,"Grenoble City Centre, Grenoble","9 Rue de Strasbourg, 38000 Grenoble, France","5.70575574850829,45.1689455834269,5.75683025149171,45.2048764165731","Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement RockyPop Grenoble Hotel ! Connectez-vous pour économiser.
Situé à Grenoble, à 1,6 km de la gare, le RockyPop Grenoble Hotel propose une salle de sport, un parking privé, un jardin et une terrasse. Cet hôtel 4 étoiles dispose d'une connexion Wi-Fi gratuite, d'un restaurant et d'un bar. L'hôtel possède un sauna et une réception ouverte 24h/24.
Les chambres climatisées comprennent un bureau, une machine à café, un coffre-fort, une télévision à écran plat et une salle de bains privative avec baignoire ou douche. Elles comprennent également une armoire et une bouilloire.
Un petit-déjeuner buffet est servi chaque matin.
Vous pourrez jouer au ping-pong sur place.
Vous séjournerez à 1,9 km du WTC Grenoble et à 4,8 km d'AlpExpo. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 48 km.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.
L'établissement RockyPop Grenoble Hotel accueille des clients Booking.com depuis le 24 août 2022."
Grenoble,Residhome Grenoble Caserne De Bonne,https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFyp0GwAIB0gIkYWNiZjc1N2EtMDMyZS00MzY2LTg1NTgtNThkNDY0MThlMmNj2AIG4AIB&sid=70af2e80c0cb391c83b908b55c73621d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=class&srpvid=fed6423264920089&srepoch=1672651509&from=searchresults#hotelTmpl,"7,7",1 553 expériences vécues,"Grenoble City Centre, Grenoble","21 Rue Lazare Carnot, 38000 Grenoble, France","5.69880258522565,45.1655044566099,5.74987400092547,45.2014352897561","Grenoble - séjournez au cœur de la ville – Très bon emplacement - voir la carte
Le Residhome Grenoble Caserne De Bonne est un établissement 4 étoiles situé à Grenoble, à seulement 10 minutes à pied du centre-ville. Il vous propose des hébergements dotés d’une connexion Wi-Fi gratuite et offrant une vue sur le Vercors et la chaîne de Belledonne.
Ces appartements disposent d’une cuisine entièrement équipée et d’une salle de bains privative. Ils sont également pourvus d’une télévision à écran plat et d’un bureau.
Lors de votre séjour, vous aurez accès au sauna et à la salle de sport. Le complexe hôtelier possède aussi un bar et une réception ouverte 24h/24. Par ailleurs, vous trouverez un centre commercial avec des boutiques et des restaurants à seulement 150 mètres.
Le Residhome Grenoble Caserne De Bonne se trouve à 15 minutes de marche de la gare SNCF et à seulement 3 minutes à pied de l’arrêt de tramway le plus proche.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.
L'établissement Residhome Grenoble Caserne De Bonne accueille des clients Booking.com depuis le 14 nov. 2008.
Chaîne hôtelière/marque: Residhome Apparthotel"
Grenoble,Le Grand Hôtel Grenoble,https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtjFyp0GwAIB0gIkYWNiZjc1N2EtMDMyZS00MzY2LTg1NTgtNThkNDY0MThlMmNj2AIG4AIB&sid=70af2e80c0cb391c83b908b55c73621d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=class&srpvid=fed6423264920089&srepoch=1672651509&from=searchresults#hotelTmpl,"8,3",1 426 expériences vécues,"Grenoble City Centre, Grenoble","5 rue de la Republique, 38000 Grenoble, France","5.70300901699914,45.1728496185269,5.75408702324973,45.2087804516731","Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Le Grand Hôtel Grenoble est un établissement 4 étoiles situé dans le centre-ville de Grenoble, à 10 mètres de la place Grenette. Les chambres sont insonorisées et climatisées. Certaines sont pourvues d’un balcon.
Elles comprennent une salle de bains privative avec une baignoire ou une douche à l’italienne. Elles sont également équipées d’un minibar, d’une télévision par satellite à écran plat et d’une connexion Wi-Fi gratuite.
Le bar sur place, Le Stendhal, vous proposera une large gamme de boissons, cocktails et vins. Vous aurez le choix entre un petit-déjeuner complet ou express. Des plats froids peuvent être livrés dans votre chambre pour le déjeuner ou le dîner.
La réception du Grand Hôtel Grenoble est ouverte 24h/24. La gare TGV de Grenoble se trouve à 1,5 km. Un parking public est disponible à proximité.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Le Grand Hôtel Grenoble accueille des clients Booking.com depuis le 11 mai 2011."
